装 O
置 O
有 O
一 O
套 O
4 O
0 O
万 O
吨 O
乙 O
烯 O
装 O
置 O
（ O
老 O
区 O
） O
和 O
一 O
套 O
3 O
0 O
万 O
吨 O
乙 O
烯 O
装 O
置 O
（ O
新 O
区 O
） O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
7 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
2 I-DATE
7 I-DATE
日 I-DATE
1 B-TIME
7 I-TIME
时 I-TIME
2 I-TIME
0 I-TIME
分 I-TIME
， O
乌 B-GPE
海 I-GPE
市 I-GPE
海 B-GPE
南 I-GPE
区 I-GPE
内 B-PORG
蒙 I-PORG
古 I-PORG
星 I-PORG
光 I-PORG
煤 I-PORG
炭 I-PORG
集 I-PORG
团 I-PORG
乌 B-GPE
海 I-GPE
市 I-GPE
华 B-PORG
资 I-PORG
煤 I-PORG
焦 I-PORG
有 I-PORG
限 I-PORG
公 I-PORG
司 I-PORG
（ O
以 O
下 O
简 O
称 O
“ O
华 B-PORG
资 I-PORG
煤 I-PORG
焦 I-PORG
公 I-PORG
司 I-PORG
” O
） O
发 O
生 O
一 O
起 O
脱 O
硫 O
液 O
循 O
环 O
槽 O
爆 B-TYPE
炸 I-TYPE
事 O
故 O
， O
造 O
成 O
3 B-CLOSS
人 I-CLOSS
死 I-CLOSS
亡 I-CLOSS
， O
直 O
接 O
经 B-PLOSS
济 I-PLOSS
损 I-PLOSS
失 I-PLOSS
4 I-PLOSS
2 I-PLOSS
8 I-PLOSS
. I-PLOSS
2 I-PLOSS
8 I-PLOSS
万 I-PLOSS
元 I-PLOSS
。 O

2 B-DATE
0 I-DATE
2 I-DATE
1 I-DATE
年 I-DATE
4 I-DATE
月 I-DATE
1 I-DATE
6 I-DATE
日 I-DATE
1 B-TIME
1 I-TIME
时 I-TIME
5 I-TIME
0 I-TIME
分 I-TIME
许 O
， O
位 O
于 O
丰 B-GPE
台 I-GPE
区 I-GPE
西 B-DLOC
马 I-DLOC
场 I-DLOC
甲 I-DLOC
1 I-DLOC
4 I-DLOC
号 I-DLOC
的 O
北 B-PORG
京 I-PORG
福 I-PORG
威 I-PORG
斯 I-PORG
油 I-PORG
气 I-PORG
技 I-PORG
术 I-PORG
有 I-PORG
限 I-PORG
公 I-PORG
司 I-PORG
（ O
以 O
下 O
简 O
称 O
福 B-PORG
威 I-PORG
斯 I-PORG
油 I-PORG
气 I-PORG
公 I-PORG
司 I-PORG
） O
光 O
储 O
充 O
一 O
体 O
化 O
项 O
目 O
发 O
生 O
火 B-TYPE
灾 I-TYPE
爆 B-TYPE
炸 I-TYPE
， O
事 O
故 O
造 O
成 O
1 B-CLOSS
人 I-CLOSS
遇 I-CLOSS
难 I-CLOSS
、 O
2 B-CLOSS
名 I-CLOSS
消 I-CLOSS
防 I-CLOSS
员 I-CLOSS
牺 I-CLOSS
牲 I-CLOSS
、 O
1 B-CLOSS
名 I-CLOSS
消 I-CLOSS
防 I-CLOSS
员 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
， O
火 B-TYPE
灾 I-TYPE
直 O
接 O
财 B-PLOSS
产 I-PLOSS
损 I-PLOSS
失 I-PLOSS
1 I-PLOSS
6 I-PLOSS
6 I-PLOSS
0 I-PLOSS
. I-PLOSS
8 I-PLOSS
1 I-PLOSS
万 I-PLOSS
元 I-PLOSS
。 O

报 O
告 O
认 O
为 O
， O
南 O
楼 O
起 O
火 O
直 O
接 O
原 O
因 O
系 O
西 O
电 O
池 O
间 O
内 O
的 O
磷 O
酸 O
铁 O
锂 O
电 O
池 O
发 O
生 O
内 O
短 O
路 O
故 O
障 O
， O
引 O
发 O
电 O
池 O
热 O
失 O
控 O
起 O
火 O
。 O

北 O
楼 O
爆 O
炸 O
直 O
接 O
原 O
因 O
为 O
南 O
楼 O
电 O
池 O
间 O
内 O
的 O
单 O
体 O
磷 O
酸 O
铁 O
锂 O
电 O
池 O
发 O
生 O
内 O
短 O
路 O
故 O
障 O
， O
引 O
发 O
电 O
池 O
及 O
电 O
池 O
模 O
组 O
热 O
失 O
控 O
扩 O
散 O
起 O
火 O
， O
事 O
故 O
产 O
生 O
的 O
易 O
燃 O
易 O
爆 O
组 O
分 O
通 O
过 O
电 O
缆 O
沟 O
进 O
入 O
北 O
楼 O
储 O
能 O
室 O
并 O
扩 O
散 O
， O
与 O
空 O
气 O
混 O
合 O
形 O
成 O
爆 B-TYPE
炸 I-TYPE
性 O
气 O
体 O
， O
遇 O
电 O
气 O
火 O
花 O
发 O
生 O
爆 B-TYPE
炸 I-TYPE
。 O

2 B-DATE
0 I-DATE
2 I-DATE
1 I-DATE
年 I-DATE
1 I-DATE
0 I-DATE
月 I-DATE
2 I-DATE
4 I-DATE
日 I-DATE
1 B-TIME
5 I-TIME
时 I-TIME
5 I-TIME
4 I-TIME
分 I-TIME
， O
江 B-GPE
苏 I-GPE
省 I-GPE
南 B-GPE
京 I-GPE
市 I-GPE
江 B-GPE
宁 I-GPE
区 I-GPE
南 B-PORG
京 I-PORG
航 I-PORG
空 I-PORG
航 I-PORG
天 I-PORG
大 I-PORG
学 I-PORG
将 O
军 O
路 O
校 O
区 O
材 B-PORG
料 I-PORG
科 I-PORG
学 I-PORG
与 I-PORG
技 I-PORG
术 I-PORG
学 I-PORG
院 I-PORG
材 B-DLOC
料 I-DLOC
实 I-DLOC
验 I-DLOC
室 I-DLOC
发 O
生 O
爆 B-TYPE
燃 I-TYPE
。 O

截 O
至 O
2 B-DATE
0 I-DATE
2 I-DATE
1 I-DATE
年 I-DATE
1 I-DATE
0 I-DATE
月 I-DATE
2 I-DATE
4 I-DATE
日 I-DATE
晚 O
， O
该 O
事 O
故 O
共 O
造 O
成 O
2 B-CLOSS
人 I-CLOSS
死 I-CLOSS
亡 I-CLOSS
， O
9 B-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
。 O

另 O
据 O
媒 O
体 O
报 O
道 O
， O
爆 B-TYPE
燃 I-TYPE
实 O
验 O
室 O
所 O
在 O
的 O
教 O
学 O
楼 O
是 O
一 O
栋 O
新 O
楼 O
， O
去 O
年 O
才 O
建 O
好 O
投 O
入 O
使 O
用 O
。 O

爆 B-TYPE
燃 I-TYPE
实 O
验 O
室 O
是 O
位 O
于 O
三 O
楼 O
的 O
粉 O
末 O
冶 O
金 O
实 O
验 O
室 O
， O
爆 B-TYPE
燃 I-TYPE
原 O
因 O
或 O
与 O
镁 O
铝 O
粉 O
爆 B-TYPE
燃 I-TYPE
有 O
关 O
， O
镁 O
铝 O
粉 O
遇 O
到 O
水 O
， O
氧 O
化 O
铜 O
， O
都 O
会 O
迅 O
速 O
发 O
热 O
并 O
爆 B-TYPE
炸 I-TYPE
， O
威 O
力 O
巨 O
大 O
。 O

人 O
的 O
脸 O
一 O
旦 O
被 O
爆 B-TYPE
炸 I-TYPE
威 O
力 O
伤 O
害 O
， O
很 O
难 O
恢 O
复 O
原 O
色 O
。 O

而 O
受 O
伤 O
的 O
同 O
学 O
可 O
能 O
都 O
面 O
临 O
着 O
严 O
重 O
烧 O
伤 O
， O
这 O
辈 O
子 O
都 O
会 O
蒙 O
上 O
一 O
层 O
阴 O
影 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
4 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
日 I-DATE
凌 O
晨 O
， O
中 B-GPE
国 I-GPE
台 B-GPE
湾 I-GPE
省 I-GPE
高 B-GPE
雄 I-GPE
市 I-GPE
前 B-GPE
镇 I-GPE
区 I-GPE
多 O
条 O
街 O
道 O
陆 O
续 O
发 O
生 O
可 O
燃 O
气 O
体 O
外 B-TYPE
泄 I-TYPE
， O
并 O
引 O
发 O
多 O
次 O
大 O
爆 B-TYPE
炸 I-TYPE
， O
造 O
成 O
3 B-CLOSS
2 I-CLOSS
人 I-CLOSS
死 I-CLOSS
亡 I-CLOSS
， O
3 B-CLOSS
2 I-CLOSS
1 I-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
。 O

2 B-DATE
0 I-DATE
1 I-DATE
4 I-DATE
年 I-DATE
7 I-DATE
月 I-DATE
3 I-DATE
1 I-DATE
日 I-DATE
2 B-TIME
0 I-TIME
时 I-TIME
许 O
， O
台 B-GPE
湾 I-GPE
省 I-GPE
高 B-GPE
雄 I-GPE
市 I-GPE
前 B-GPE
镇 I-GPE
区 I-GPE
居 O
民 O
嗅 O
到 O
疑 O
似 O
瓦 O
斯 O
臭 O
味 O
， O
发 O
现 O
凯 B-DLOC
旋 I-DLOC
三 I-DLOC
路 I-DLOC
和 O
二 B-DLOC
圣 I-DLOC
一 I-DLOC
路 I-DLOC
口 O
的 O
水 O
沟 O
冒 O
白 O
烟 O
， O
有 O
疑 O
似 O
瓦 O
斯 O
味 O
， O
但 O
未 O
能 O
发 O
现 O
喷 O
发 O
点 O
。 O

约 O
2 B-DATE
0 I-DATE
1 I-DATE
4 I-DATE
年 I-DATE
7 I-DATE
月 I-DATE
3 I-DATE
1 I-DATE
日 I-DATE
2 B-TIME
3 I-TIME
时 I-TIME
5 I-TIME
6 I-TIME
分 I-TIME
后 O
， O
凯 B-DLOC
旋 I-DLOC
三 I-DLOC
路 I-DLOC
、 O
二 B-DLOC
圣 I-DLOC
路 I-DLOC
、 O
三 B-DLOC
多 I-DLOC
一 I-DLOC
路 I-DLOC
一 O
带 O
发 O
生 O
连 O
环 O
气 O
爆 O
， O
窨 O
井 O
盖 O
炸 O
飞 O
， O
三 O
条 O
路 O
数 O
百 O
米 O
柏 O
油 O
路 O
被 O
炸 O
毁 O
， O
据 O
目 O
击 O
者 O
指 O
出 O
， O
爆 B-TYPE
炸 I-TYPE
火 O
焰 O
冲 O
上 O
十 O
五 O
楼 O
高 O
， O
火 O
球 O
直 O
径 O
约 O
十 O
五 O
米 O
。 O

有 O
消 O
防 O
车 O
坠 O
入 O
炸 O
毁 O
塌 O
陷 O
的 O
路 O
面 O
。 O

有 O
民 O
众 O
在 O
爆 B-TYPE
炸 I-TYPE
中 O
从 O
三 O
多 O
一 O
路 O
路 O
面 O
被 O
抛 O
至 O
四 O
楼 O
楼 O
顶 O
， O
也 O
有 O
汽 O
车 O
被 O
炸 O
飞 O
到 O
三 O
楼 O
楼 O
顶 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
8 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
1 I-DATE
8 I-DATE
日 I-DATE
1 B-TIME
0 I-TIME
时 I-TIME
5 I-TIME
0 I-TIME
分 I-TIME
许 O
， O
农 B-GPE
安 I-GPE
县 I-GPE
柴 B-PORG
岗 I-PORG
兴 I-PORG
发 I-PORG
糠 I-PORG
醛 I-PORG
有 I-PORG
限 I-PORG
责 I-PORG
任 I-PORG
公 I-PORG
司 I-PORG
发 O
生 O
一 O
起 O
爆 B-TYPE
炸 I-TYPE
事 O
故 O
， O
造 O
成 O
3 B-CLOSS
人 I-CLOSS
死 I-CLOSS
亡 I-CLOSS
、 O
3 B-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
， O
直 O
接 O
经 B-PLOSS
济 I-PLOSS
损 I-PLOSS
失 I-PLOSS
约 I-PLOSS
6 I-PLOSS
0 I-PLOSS
0 I-PLOSS
万 I-PLOSS
元 I-PLOSS
。 O

- O
2 B-DATE
0 I-DATE
1 I-DATE
8 I-DATE
年 I-DATE
7 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
1 B-TIME
8 I-TIME
时 I-TIME
4 I-TIME
2 I-TIME
分 I-TIME
3 I-TIME
3 I-TIME
秒 I-TIME
， O
位 O
于 O
宜 B-GPE
宾 I-GPE
市 I-GPE
江 B-GPE
安 I-GPE
县 I-GPE
阳 B-DLOC
春 I-DLOC
工 I-DLOC
业 I-DLOC
园 I-DLOC
区 I-DLOC
内 O
的 O
宜 B-PORG
宾 I-PORG
恒 I-PORG
达 I-PORG
科 I-PORG
技 I-PORG
有 I-PORG
限 I-PORG
公 I-PORG
司 I-PORG
发 O
生 O
重 O
大 O
爆 B-TYPE
炸 I-TYPE
着 B-TYPE
火 I-TYPE
事 O
故 O
， O
造 O
成 O
1 B-CLOSS
9 I-CLOSS
人 I-CLOSS
死 I-CLOSS
亡 I-CLOSS
、 O
1 B-CLOSS
2 I-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
， O
直 O
接 O
经 B-PLOSS
济 I-PLOSS
损 I-PLOSS
失 I-PLOSS
4 I-PLOSS
1 I-PLOSS
4 I-PLOSS
2 I-PLOSS
余 I-PLOSS
万 I-PLOSS
元 I-PLOSS
。 O

事 O
故 O
现 O
场 O
明 O
火 O
已 O
被 O
扑 O
灭 O
， O
三 O
栋 O
三 O
层 O
建 O
筑 O
已 O
被 O
烧 O
得 O
只 O
剩 O
下 O
钢 O
架 O
， O
周 O
边 O
建 O
筑 O
的 O
玻 O
璃 O
已 O
被 O
震 O
碎 O
。 O

江 B-PORG
安 I-PORG
恒 I-PORG
达 I-PORG
科 I-PORG
技 I-PORG
有 I-PORG
限 I-PORG
公 I-PORG
司 I-PORG
主 O
要 O
是 O
生 O
产 O
化 O
工 O
产 O
品 O
， O
周 O
边 O
是 O
一 O
家 O
砂 O
石 O
厂 O
， O
最 O
初 O
发 O
生 O
爆 B-TYPE
燃 I-TYPE
的 O
是 O
中 O
间 O
一 O
栋 O
建 O
筑 O
， O
事 O
发 O
时 O
正 O
值 O
工 O
人 O
换 O
班 O
时 O
间 O
。 O

事 O
发 O
现 O
场 O
的 O
目 O
击 O
者 O
说 O
， O
“ O
昨 O
晚 O
巨 O
响 O
了 O
一 O
次 O
， O
爆 B-TYPE
炸 I-TYPE
声 O
响 O
了 O
7 O
、 O
8 O
次 O
。 O

后 O
来 O
附 O
近 O
天 B-OORG
源 I-OORG
化 I-OORG
工 I-OORG
的 O
消 O
防 O
队 O
5 O
分 O
钟 O
内 O
赶 O
到 O
， O
来 O
了 O
几 O
个 O
车 O
。 O

” O
他 O
表 O
示 O
， O
发 O
生 O
爆 B-TYPE
炸 I-TYPE
的 O
企 O
业 O
“ O
才 O
建 O
设 O
完 O
不 O
到 O
两 O
个 O
月 O
” O
。 O

原 O
料 O
标 O
识 O
不 O
明 O
入 O
错 O
库 O
， O
工 O
人 O
误 O
投 O
原 O
料 O
引 O
发 O
爆 B-TYPE
炸 I-TYPE
着 B-TYPE
火 I-TYPE
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
2 I-TIME
时 I-TIME
5 I-TIME
1 I-TIME
分 I-TIME
4 I-TIME
6 I-TIME
秒 I-TIME
， O
位 O
于 O
天 B-GPE
津 I-GPE
市 I-GPE
滨 B-GPE
海 I-GPE
新 I-GPE
区 I-GPE
天 B-DLOC
津 I-DLOC
港 I-DLOC
的 O
瑞 B-PORG
海 I-PORG
公 I-PORG
司 I-PORG
危 I-PORG
险 I-PORG
品 I-PORG
仓 I-PORG
库 I-PORG
发 O
生 O
火 B-TYPE
灾 I-TYPE
爆 B-TYPE
炸 I-TYPE
事 O
故 O
， O
本 O
次 O
事 O
故 O
中 O
爆 B-TYPE
炸 I-TYPE
总 O
能 O
量 O
约 O
为 O
4 O
5 O
0 O
吨 O
T O
N O
T O
当 O
量 O
， O
造 O
成 O
1 B-CLOSS
6 I-CLOSS
5 I-CLOSS
人 I-CLOSS
遇 I-CLOSS
难 I-CLOSS
（ O
其 O
中 O
参 O
与 O
救 O
援 O
处 O
置 O
的 O
公 O
安 O
现 O
役 O
消 O
防 O
人 O
员 O
2 O
4 O
人 O
、 O
天 O
津 O
港 O
消 O
防 O
人 O
员 O
7 O
5 O
人 O
、 O
公 O
安 O
民 O
警 O
1 O
1 O
人 O
， O
事 O
故 O
企 O
业 O
、 O
周 O
边 O
企 O
业 O
员 O
工 O
和 O
居 O
民 O
5 O
5 O
人 O
） O
、 O
8 B-CLOSS
人 I-CLOSS
失 I-CLOSS
踪 I-CLOSS
（ O
其 O
中 O
天 O
津 O
消 O
防 O
人 O
员 O
5 O
人 O
， O
周 O
边 O
企 O
业 O
员 O
工 O
、 O
天 O
津 O
港 O
消 O
防 O
人 O
员 O
家 O
属 O
3 O
人 O
） O
， O
7 B-CLOSS
9 I-CLOSS
8 I-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
（ O
伤 O
情 O
重 O
及 O
较 O
重 O
的 O
伤 O
员 O
5 O
8 O
人 O
、 O
轻 O
伤 O
员 O
7 O
4 O
0 O
人 O
） O
， O
3 O
0 O
4 O
幢 O
建 O
筑 O
物 O
、 O
1 O
2 O
4 O
2 O
8 O
辆 O
商 O
品 O
汽 O
车 O
、 O
7 O
5 O
3 O
3 O
个 O
集 O
装 O
箱 O
受 O
损 O
。 O

截 O
至 O
2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
1 I-DATE
2 I-DATE
月 I-DATE
1 I-DATE
0 I-DATE
日 I-DATE
， O
依 O
据 O
《 B-LAW
企 I-LAW
业 I-LAW
职 I-LAW
工 I-LAW
伤 I-LAW
亡 I-LAW
事 I-LAW
故 I-LAW
经 I-LAW
济 I-LAW
损 I-LAW
失 I-LAW
统 I-LAW
计 I-LAW
标 I-LAW
准 I-LAW
》 I-LAW
等 O
标 O
准 O
和 O
规 O
定 O
统 O
计 O
， O
事 O
故 O
已 O
核 O
定 O
的 O
直 O
接 O
经 B-PLOSS
济 I-PLOSS
损 I-PLOSS
失 I-PLOSS
6 I-PLOSS
8 I-PLOSS
. I-PLOSS
6 I-PLOSS
6 I-PLOSS
亿 I-PLOSS
元 I-PLOSS
。 O

经 O
国 O
务 O
院 O
调 O
查 O
组 O
认 O
定 O
， O
8 B-TIME
· I-TIME
1 I-TIME
2 I-TIME
天 B-GPE
津 I-GPE
滨 B-GPE
海 I-GPE
新 I-GPE
区 I-GPE
爆 B-TYPE
炸 I-TYPE
事 O
故 O
是 O
一 O
起 O
特 O
别 O
重 O
大 O
生 O
产 O
安 O
全 O
责 O
任 O
事 O
故 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 I-DATE
2 I-DATE
时 I-DATE
5 B-TIME
1 I-TIME
分 I-TIME
4 I-TIME
6 I-TIME
秒 I-TIME
， O
瑞 B-PORG
海 I-PORG
公 I-PORG
司 I-PORG
危 O
险 O
品 O
仓 O
库 O
最 O
先 O
起 O
火 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
2 I-TIME
时 I-TIME
5 I-TIME
2 I-TIME
分 I-TIME
， O
天 B-OORG
津 I-OORG
市 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
1 I-OORG
1 I-OORG
0 I-OORG
指 I-OORG
挥 I-OORG
中 I-OORG
心 I-OORG
接 O
到 O
瑞 B-PORG
海 I-PORG
公 I-PORG
司 I-PORG
火 B-TYPE
灾 I-TYPE
报 O
警 O
， O
立 O
即 O
转 O
警 O
给 O
天 B-OORG
津 I-OORG
港 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
消 I-OORG
防 I-OORG
支 I-OORG
队 I-OORG
； O
天 B-OORG
津 I-OORG
港 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
消 I-OORG
防 I-OORG
四 I-OORG
大 I-OORG
队 I-OORG
首 O
先 O
到 O
场 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
3 I-TIME
时 I-TIME
3 I-TIME
4 I-TIME
分 I-TIME
0 I-TIME
6 I-TIME
秒 I-TIME
发 O
生 O
第 O
一 O
次 O
爆 B-TYPE
炸 I-TYPE
， O
相 O
当 O
于 O
1 O
5 O
吨 O
T O
N O
T O
； O
发 O
生 O
爆 B-TYPE
炸 I-TYPE
的 O
是 O
集 O
装 O
箱 O
内 O
的 O
易 O
燃 O
易 O
爆 O
物 O
品 O
。 O

现 O
场 O
火 O
光 O
冲 O
天 O
， O
在 O
强 O
烈 O
爆 B-TYPE
炸 I-TYPE
声 O
后 O
， O
高 O
数 O
十 O
米 O
的 O
灰 O
白 O
色 O
蘑 O
菇 O
云 O
瞬 O
间 O
腾 O
起 O
。 O

随 O
后 O
爆 B-TYPE
炸 I-TYPE
点 O
上 O
空 O
被 O
火 O
光 O
染 O
红 O
， O
现 O
场 O
附 O
近 O
火 O
焰 O
四 O
溅 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
3 I-TIME
时 I-TIME
3 I-TIME
4 I-TIME
分 I-TIME
3 I-TIME
7 I-TIME
秒 I-TIME
， O
发 O
生 O
第 O
二 O
次 O
更 O
剧 O
烈 O
的 O
爆 B-TYPE
炸 I-TYPE
， O
相 O
当 O
于 O
4 O
3 O
0 O
吨 O
T O
N O
T O
。 O

国 O
家 O
地 B-TYPE
震 I-TYPE
台 O
网 O
官 O
方 O
微 O
博 O
“ O
@ O
中 O
国 O
地 B-TYPE
震 I-TYPE
台 O
网 O
速 O
报 O
” O
发 O
布 O
消 O
息 O
称 O
， O
“ O
综 O
合 O
网 O
友 O
反 O
馈 O
， O
天 B-GPE
津 I-GPE
塘 B-GPE
沽 I-GPE
、 O
滨 B-GPE
海 I-GPE
等 O
， O
以 O
及 O
河 B-GPE
北 I-GPE
河 B-GPE
间 I-GPE
、 O
肃 B-GPE
宁 I-GPE
、 O
晋 B-GPE
州 I-GPE
、 O
藁 B-GPE
城 I-GPE
等 O
地 O
均 O
有 O
震 O
感 O
。 O

” O
截 O
至 O
2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
3 I-DATE
日 I-DATE
早 O
8 B-TIME
点 I-TIME
， O
距 O
离 O
爆 B-TYPE
炸 I-TYPE
已 O
经 O
有 O
8 O
个 O
多 O
小 O
时 O
， O
大 O
火 O
仍 O
未 O
完 O
全 O
扑 O
灭 O
。 O

因 O
为 O
需 O
要 O
沙 O
土 O
掩 O
埋 O
灭 O
火 O
， O
需 O
要 O
很 O
长 O
时 O
间 O
； O
事 O
故 O
现 O
场 O
形 O
成 O
6 O
处 O
大 O
火 O
点 O
及 O
数 O
十 O
个 O
小 O
火 O
点 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
4 I-DATE
日 I-DATE
1 I-DATE
6 B-TIME
时 I-TIME
4 I-TIME
0 I-TIME
分 I-TIME
， O
现 O
场 O
明 O
火 O
被 O
扑 O
灭 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
位 O
于 O
天 B-GPE
津 I-GPE
市 I-GPE
滨 B-GPE
海 I-GPE
新 I-GPE
区 I-GPE
天 B-DLOC
津 I-DLOC
港 I-DLOC
的 O
瑞 B-PORG
海 I-PORG
公 I-PORG
司 I-PORG
危 B-DLOC
险 I-DLOC
品 I-DLOC
仓 I-DLOC
库 I-DLOC
发 O
生 O
火 B-TYPE
灾 I-TYPE
爆 B-TYPE
炸 I-TYPE
事 O
故 O
， O
造 O
成 O
1 B-CLOSS
6 I-CLOSS
5 I-CLOSS
人 I-CLOSS
遇 I-CLOSS
难 I-CLOSS
( O
其 O
中 O
参 O
与 O
救 O
援 O
处 O
置 O
的 O
公 O
安 O
现 O
役 O
消 O
防 O
人 O
员 O
2 O
4 O
人 O
、 O
天 O
津 O
港 O
消 O
防 O
人 O
员 O
7 O
5 O
人 O
、 O
公 O
安 O
民 O
警 O
1 O
1 O
人 O
， O
事 O
故 O
企 O
业 O
、 O
周 O
边 O
企 O
业 O
员 O
工 O
和 O
居 O
民 O
5 O
5 O
人 O
) O
、 O
8 B-CLOSS
人 I-CLOSS
失 I-CLOSS
踪 I-CLOSS
( O
其 O
中 O
天 O
津 O
消 O
防 O
人 O
员 O
5 O
人 O
， O
周 O
边 O
企 O
业 O
员 O
工 O
、 O
天 O
津 O
港 O
消 O
防 O
人 O
员 O
家 O
属 O
3 O
人 O
) O
， O
7 B-CLOSS
9 I-CLOSS
8 I-CLOSS
人 I-CLOSS
受 I-CLOSS
伤 I-CLOSS
( O
伤 O
情 O
重 O
及 O
较 O
重 O
的 O
伤 O
员 O
5 O
8 O
人 O
、 O
轻 O
伤 O
员 O
7 O
4 O
0 O
人 O
) O
， O
3 O
0 O
4 O
幢 O
建 O
筑 O
物 O
、 O
1 O
2 O
4 O
2 O
8 O
辆 O
商 O
品 O
汽 O
车 O
、 O
7 O
5 O
3 O
3 O
个 O
集 O
装 O
箱 O
受 O
损 O
。 O

截 O
至 O
2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
1 I-DATE
2 I-DATE
月 I-DATE
1 I-DATE
0 I-DATE
日 I-DATE
， O
依 O
据 O
《 O
企 B-LAW
业 I-LAW
职 I-LAW
工 I-LAW
伤 I-LAW
亡 I-LAW
事 I-LAW
故 I-LAW
经 I-LAW
济 I-LAW
损 I-LAW
失 I-LAW
统 I-LAW
计 I-LAW
标 I-LAW
准 I-LAW
》 O
等 O
标 O
准 O
和 O
规 O
定 O
统 O
计 O
， O
已 O
核 O
定 O
的 O
直 O
接 O
经 B-PLOSS
济 I-PLOSS
损 I-PLOSS
失 I-PLOSS
6 I-PLOSS
8 I-PLOSS
. I-PLOSS
6 I-PLOSS
6 I-PLOSS
亿 I-PLOSS
元 I-PLOSS
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
2 I-TIME
时 I-TIME
5 I-TIME
1 I-TIME
分 I-TIME
4 I-TIME
6 I-TIME
秒 I-TIME
， O
瑞 B-PORG
海 I-PORG
公 I-PORG
司 I-PORG
危 B-DLOC
险 I-DLOC
品 I-DLOC
仓 I-DLOC
库 I-DLOC
最 O
先 O
起 O
火 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
8 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
2 B-TIME
3 I-TIME
时 I-TIME
3 I-TIME
4 I-TIME
分 I-TIME
0 I-TIME
6 I-TIME
秒 I-TIME
发 O
生 O
第 O
一 O
次 O
爆 B-TYPE
炸 I-TYPE
， O
相 O
当 O
于 O
1 O
5 O
吨 O
T O
N O
T O
； O
发 O
生 O
爆 B-TYPE
炸 I-TYPE
的 O
是 O
集 O
装 O
箱 O
内 O
的 O
易 O
燃 O
易 O
爆 O
物 O
品 O
。 O

现 O
场 O
火 O
光 O
冲 O
天 O
， O
在 O
强 O
烈 O
爆 B-TYPE
炸 I-TYPE
声 O
后 O
， O
高 O
数 O
十 O
米 O
的 O
灰 O
白 O
色 O
蘑 O
菇 O
云 O
瞬 O
间 O
腾 O
起 O
。 O

随 O
后 O
爆 B-TYPE
炸 I-TYPE
点 O
上 O
空 O
被 O
火 O
光 O
染 O
红 O
， O
现 O
场 O
附 O
近 O
火 O
焰 O
四 O
溅 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
